rightIntensity,xdistance,rightTouch,leftTouch,class
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,152,FALSE,FALSE,FORWARD
26,152,FALSE,FALSE,FORWARD
26,152,FALSE,FALSE,FORWARD
26,152,FALSE,FALSE,FORWARD
26,152,FALSE,FALSE,FORWARD
26,152,FALSE,FALSE,FORWARD
26,151,FALSE,FALSE,FORWARD
26,151,FALSE,FALSE,FORWARD
26,151,FALSE,FALSE,FORWARD
26,151,FALSE,FALSE,FORWARD
26,151,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,151,FALSE,FALSE,FORWARD
26,151,FALSE,FALSE,FORWARD
26,151,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,150,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
