@RELATION elevation

@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE elevation NUMERIC

@DATA
494.0,162.5,67
494.0,162.5,68
493.5,161.0,68
493.5,161.0,69
491.5,162.5,69
491.5,162.5,70
490.0,163.0,70
487.0,161.5,70
487.0,161.5,70
487.0,161.5,70
487.5,162.5,70
485.0,163.0,70
485.0,163.0,70
485.0,163.0,70
484.0,162.0,70
482.5,163.5,70
482.5,163.5,70
482.5,163.5,70
480.5,161.5,70
478.0,163.5,70
478.0,163.5,70
478.0,163.5,70
477.5,163.5,70
476.0,163.5,70
476.0,163.5,70
476.0,163.5,70
473.0,163.0,70
472.5,163.5,70
472.5,163.5,70
472.5,163.5,70
470.0,163.5,70
470.5,162.5,70
470.5,162.5,70
470.5,162.5,70
468.5,163.0,70
466.0,163.5,70
466.0,163.5,70
466.0,163.5,70
465.0,164.0,70
463.5,163.0,70
463.5,163.0,70
461.0,165.0,70
461.0,165.0,70
459.0,165.0,70
459.0,165.0,70
457.0,165.5,70
457.0,165.5,70
456.5,163.0,70
456.5,163.0,70
455.5,165.5,70
455.5,165.5,70
454.0,164.5,70
454.0,164.5,70
451.5,164.0,70
451.5,164.0,70
450.0,164.0,70
450.0,164.0,70
448.5,164.0,70
448.5,164.0,69
447.0,164.5,69
447.0,164.5,69
445.0,165.5,69
445.0,165.5,69
444.5,165.5,68
444.5,165.5,68
442.5,165.5,68
442.5,165.5,67
441.0,165.0,67
438.5,165.5,66
438.5,165.5,66
438.5,165.5,65
436.5,165.5,65
435.0,165.5,64
435.0,165.5,64
433.0,165.0,63
433.0,165.0,63
431.5,165.5,62
431.5,165.5,62
430.0,165.5,62
430.0,165.5,61
428.5,166.0,61
428.5,166.0,61
427.0,166.5,61
427.0,166.5,60
424.5,166.5,60
424.5,166.5,60
424.0,166.0,60
424.0,166.0,60
422.0,165.0,59
422.0,165.0,59
420.5,166.5,59
420.5,166.5,59
420.0,166.5,58
420.0,166.5,58
418.0,167.5,58
418.0,167.5,58
416.0,166.0,58
416.0,166.0,58
415.5,166.5,58
415.5,166.5,58
412.0,166.5,58
412.0,166.5,58
411.0,167.5,58
411.0,167.5,58
409.5,166.0,58
409.5,166.0,58
407.0,166.0,58
406.0,166.0,58
406.0,166.0,58
406.0,166.0,58
404.0,167.0,57
403.0,166.0,58
403.0,166.0,58
403.0,166.0,57
402.5,167.0,57
399.0,167.5,57
399.0,167.5,58
399.0,167.5,58
398.5,167.5,57
396.5,167.5,57
396.5,167.5,57
394.0,167.5,57
394.0,167.5,57
393.5,166.5,57
393.5,166.5,57
391.0,167.5,57
391.0,167.5,57
390.5,167.0,57
390.5,167.0,56
388.5,168.5,56
388.5,168.5,56
387.5,168.0,56
387.5,168.0,56
384.0,168.0,56
384.0,168.0,56
383.0,169.5,55
383.0,169.5,55
382.0,167.5,55
382.0,167.5,55
379.0,168.0,55
379.0,168.0,55
378.0,168.5,54
378.0,168.5,54
376.0,167.0,54
376.0,167.0,54
374.0,168.0,54
374.0,168.0,54
374.5,168.5,54
374.5,168.5,54
372.5,169.0,54
372.5,169.0,54
371.5,168.0,54
371.5,168.0,54
370.0,167.0,53
370.0,167.0,53
367.5,169.5,54
367.5,169.5,53
366.5,169.5,53
366.5,169.5,53
363.0,169.5,54
363.0,169.5,53
362.0,168.5,53
362.0,168.5,54
360.0,168.5,54
359.5,168.0,53
359.5,168.0,53
359.5,168.0,53
358.0,168.5,53
356.5,170.5,53
356.5,170.5,53
356.5,170.5,53
353.5,169.0,53
352.5,169.5,54
352.5,169.5,53
351.0,169.0,53
351.0,169.0,54
348.5,170.0,54
348.5,170.0,53
347.0,170.5,53
347.0,170.5,54
344.0,169.0,54
344.0,169.0,54
343.0,169.5,53
343.0,169.5,53
341.5,170.5,54
341.5,170.5,54
340.0,170.0,53
340.0,170.0,54
338.0,170.0,54
338.0,170.0,54
335.0,170.5,54
335.0,170.5,54
335.0,170.0,54
335.0,170.0,54
333.5,170.5,54
333.5,170.5,54
332.5,169.0,54
332.5,169.0,54
330.5,170.0,54
330.5,170.0,54
328.5,171.0,54
328.5,171.0,54
327.5,171.5,54
327.5,171.5,54
324.0,171.5,54
324.0,171.5,54
323.0,171.5,54
321.0,171.0,54
321.0,171.0,54
321.0,171.0,54
319.0,171.0,54
317.5,170.0,55
317.5,170.0,55
317.5,170.0,55
316.5,171.5,56
314.5,172.5,56
314.5,172.5,57
314.5,172.5,57
314.5,172.0,58
310.0,173.5,58
310.0,173.5,59
310.0,173.5,59
309.5,172.0,60
308.5,171.5,61
308.5,171.5,61
306.5,172.0,62
306.5,172.0,63
304.0,172.0,64
304.0,172.0,65
303.0,173.0,65
303.0,173.0,66
302.0,172.5,67
302.0,172.5,68
299.0,173.5,68
299.0,173.5,69
299.5,173.5,70
299.5,173.5,70
297.5,172.0,70
297.5,172.0,70
295.0,173.5,70
295.0,173.5,70
294.5,173.0,70
294.5,173.0,70
292.0,173.0,70
292.0,173.0,70
291.5,172.5,70
291.5,172.5,70
289.5,173.5,70
289.5,173.5,70
287.0,173.0,70
287.0,173.0,70
286.0,173.5,70
286.0,173.5,70
285.0,174.0,70
285.0,174.0,70
284.0,173.5,70
284.0,173.5,70
281.5,174.5,70
281.5,174.5,70
279.5,174.5,70
279.5,174.5,70
277.0,174.0,70
277.0,174.0,70
276.5,174.0,70
275.5,174.0,71
275.5,174.0,71
275.5,174.0,70
274.5,174.5,70
271.0,174.5,70
271.0,174.5,71
271.0,174.5,70
270.0,174.0,70
269.0,173.5,70
269.0,173.5,70
267.0,174.0,70
267.0,174.0,70
265.5,174.5,70
265.5,174.5,70
264.5,174.5,70
264.5,174.5,70
262.0,175.0,70
262.0,175.0,70
260.0,174.0,70
260.0,174.0,70
259.5,174.0,70
259.5,174.0,70
256.5,174.0,70
256.5,174.0,70
255.0,174.5,70
255.0,174.5,70
254.0,174.5,70
254.0,174.5,70
252.0,175.0,70
252.0,175.0,70
250.5,175.0,70
250.5,175.0,70
249.0,174.0,70
249.0,174.0,70
247.5,176.0,70
247.5,176.0,70
246.0,176.5,70
246.0,176.5,70
245.5,176.5,70
245.5,176.5,70
242.0,175.0,70
240.0,175.5,70
240.0,175.5,70
239.0,175.0,70
239.0,175.0,70
237.0,177.5,70
237.0,177.5,70
237.0,176.0,70
237.0,176.0,70
233.0,176.0,70
233.0,176.0,70
232.5,176.0,70
232.5,176.0,70
230.0,176.0,70
230.0,176.0,70
229.5,177.0,70
229.5,177.0,70
228.0,177.0,70
228.0,177.0,70
225.5,177.0,70
225.5,177.0,70
224.5,178.5,70
224.5,178.5,70
222.5,177.5,70
222.5,177.5,70
221.5,177.0,70
219.0,178.5,70
219.0,178.5,70
219.0,178.5,70
217.5,177.0,70
216.0,177.5,70
216.0,177.5,70
216.0,177.5,70
213.5,179.5,70
213.0,177.5,70
213.0,177.5,70
210.0,177.0,70
210.0,177.0,70
209.0,178.5,70
209.0,178.5,70
207.0,178.5,70
207.0,178.5,70
206.5,178.0,70
204.5,179.5,70
204.5,179.5,70
204.5,179.5,70
201.5,180.0,70
200.5,179.0,70
200.5,179.0,70
200.5,179.0,70
198.5,180.0,70
198.0,180.5,70
198.0,180.5,70
198.0,180.5,70
196.0,180.5,70
194.0,179.5,70
194.0,179.5,70
194.0,179.5,70
193.0,180.5,70
190.5,181.0,70
190.5,181.0,70
190.5,181.0,70
190.5,181.5,70
187.5,181.5,70
187.5,181.5,70
185.0,181.5,70
185.0,181.5,70
184.5,181.0,70
184.5,181.0,70
182.0,181.5,70
182.0,181.5,70
181.5,182.5,70
181.5,182.5,69
180.0,181.0,69
180.0,181.0,69
178.5,181.0,69
176.0,180.5,68
176.0,180.5,67
176.0,180.5,66
174.5,181.0,65
173.0,181.5,65
173.0,181.5,64
171.5,182.0,63
171.5,182.0,62
169.0,182.5,61
169.0,182.5,61
167.5,181.0,60
167.5,181.0,59
166.0,182.0,59
166.0,182.0,58
164.5,181.5,58
164.5,181.5,57
162.5,182.0,57
162.5,182.0,57
161.5,182.5,56
161.5,182.5,56
159.0,182.5,56
159.0,182.5,55
158.5,182.5,55
158.5,182.5,55
157.5,183.5,55
153.0,183.5,55
153.0,183.5,55
153.0,183.5,55
152.5,183.5,55
151.5,182.0,54
151.5,182.0,54
151.5,182.0,55
150.5,182.0,55
148.0,183.0,54
148.0,183.0,55
148.0,183.0,55
146.5,184.0,55
144.5,182.0,54
144.5,182.0,55
144.5,182.0,55
144.5,183.0,55
142.5,183.0,54
142.5,183.0,55
142.5,183.0,55
140.5,184.5,55
137.5,184.0,55
137.5,184.0,54
137.5,184.0,54
136.5,184.0,55
135.0,184.0,55
135.0,184.0,54
133.0,185.5,54
133.0,185.5,55
131.0,184.5,54
131.0,184.5,54
130.0,184.5,54
130.0,184.5,54
128.0,184.5,54
128.0,184.5,54
127.0,184.0,54
127.0,184.0,54
126.5,185.5,54
126.5,185.5,54
123.0,185.0,54
123.0,185.0,54
122.5,185.5,54
119.0,185.5,54
108.5,193.5,54
107.5,192.0,54
107.5,192.0,54
106.5,193.5,54
106.5,193.5,54
106.5,193.0,54
106.5,193.0,54
107.0,192.5,54
107.0,192.5,54
106.0,192.0,54
106.0,192.0,54
110.0,192.5,54
110.0,192.5,54
113.0,192.0,54
113.0,192.0,54
112.0,193.0,54
116.5,193.5,54
116.5,193.5,54
116.5,193.5,54
117.5,193.0,54
118.0,192.0,54
118.0,192.0,54
118.0,192.0,54
121.5,193.5,54
123.0,194.5,54
123.0,194.5,54
123.0,194.5,54
123.5,194.5,54
123.0,193.0,54
123.0,193.0,54
123.0,193.0,54
127.5,193.5,54
129.5,192.0,54
129.5,192.0,54
130.0,194.0,54
130.0,194.0,54
133.0,193.0,54
133.0,193.0,54
134.0,192.5,54
134.0,192.5,54
136.5,192.0,54
136.5,192.0,54
138.0,194.5,54
138.0,194.5,54
139.5,193.0,54
139.5,193.0,54
140.5,193.5,54
140.5,193.5,54
141.5,193.0,54
141.5,193.0,54
144.5,192.0,54
146.0,193.0,55
146.0,193.0,55
147.5,192.0,55
147.5,192.0,55
149.5,192.5,56
149.5,192.5,56
150.0,193.0,56
150.0,193.0,57
152.5,193.5,57
152.5,193.5,58
154.5,192.0,59
154.5,192.0,59
154.0,192.5,60
154.0,192.5,61
157.0,192.0,61
157.0,192.0,62
157.0,192.5,63
160.5,192.5,64
160.5,192.5,64
160.5,192.5,65
161.0,192.0,66
163.0,192.0,66
163.0,192.0,67
163.0,192.0,68
163.0,192.0,68
167.5,192.5,69
167.5,192.5,69
168.0,192.5,69
168.0,192.5,70
170.0,193.0,70
170.0,193.0,70
172.0,193.0,70
172.0,193.0,70
173.0,194.5,70
176.0,193.0,70
176.0,193.0,70
176.0,193.0,70
176.0,193.0,70
177.0,193.5,70
177.0,193.5,70
177.0,193.5,70
179.0,193.0,70
180.0,194.5,70
180.0,194.5,70
180.0,194.5,70
182.5,194.0,70
184.0,194.5,70
184.0,194.5,70
184.0,194.5,70
187.0,194.0,70
188.0,195.0,70
188.0,195.0,70
190.0,195.0,70
190.0,195.0,70
190.0,195.0,70
190.0,195.0,70
192.0,194.5,70
192.0,194.5,70
194.0,194.0,70
194.0,194.0,70
197.5,194.5,70
197.5,194.5,70
198.0,194.5,70
198.0,194.5,70
200.5,194.5,70
200.5,194.5,70
202.0,193.0,70
202.0,194.5,70
202.0,194.5,70
202.0,194.5,70
205.5,195.5,70
206.5,195.5,70
206.5,195.5,70
206.5,195.5,70
208.0,193.5,70
209.5,195.0,70
209.5,195.0,70
209.5,195.0,70
210.5,193.0,70
214.5,194.5,70
214.5,194.5,70
214.5,194.5,70
214.5,194.5,70
217.0,194.5,70
217.0,194.5,70
217.0,194.5,70
218.5,194.0,70
220.0,195.0,70
220.0,195.0,70
222.5,194.0,70
222.5,194.0,70
224.5,194.0,70
224.5,194.0,69
226.5,193.0,69
226.5,193.0,69
226.0,194.5,70
226.0,194.5,69
228.0,195.5,69
228.0,195.5,69
230.0,194.5,69
230.0,194.5,69
230.0,194.5,69
230.0,194.5,69
233.5,194.5,69
233.5,194.5,70
234.5,193.0,69
234.5,193.0,69
238.0,195.5,69
238.0,194.5,70
238.0,194.5,69
238.0,194.5,69
240.5,194.5,69
242.0,196.0,69
242.0,196.0,70
243.0,194.5,69
243.0,194.5,69
245.5,194.0,70
245.5,194.0,70
247.5,195.0,70
247.5,195.0,70
248.5,195.5,70
248.5,195.5,70
250.0,194.5,70
250.0,194.5,70
251.0,194.0,70
251.0,194.0,70
252.5,194.5,70
252.5,194.5,70
255.5,194.0,70
255.5,194.0,70
257.0,194.0,70
257.0,194.0,70
258.5,194.5,70
259.5,195.5,70
259.5,195.5,70
261.5,195.0,70
261.5,195.0,70
264.0,194.0,70
264.0,194.0,70
265.0,194.0,69
265.0,194.0,69
268.0,194.0,69
268.0,194.0,69
269.5,194.5,69
269.5,194.5,69
270.5,194.5,69
270.5,194.5,68
271.0,194.0,68
271.0,194.0,67
273.5,194.0,66
273.5,194.0,65
274.5,195.0,64
274.5,195.0,63
276.5,195.5,62
276.5,195.5,61
278.5,195.0,61
278.5,195.0,60
279.5,195.0,59
279.5,195.0,58
281.0,195.5,57
281.0,195.5,57
283.0,195.0,57
283.0,195.0,56
284.0,195.0,56
284.0,195.0,55
285.5,195.0,56
287.5,195.0,55
287.5,195.0,55
287.5,195.0,55
289.5,194.0,55
289.5,194.0,55
290.5,195.5,54
290.5,195.5,54
292.0,196.0,54
293.5,196.5,54
293.5,196.5,54
293.5,196.5,54
296.0,195.5,54
296.0,195.5,54
297.5,196.5,54
297.5,196.5,54
298.0,195.5,54
298.0,195.5,54
300.5,195.0,54
300.5,195.0,53
302.5,195.5,54
302.5,195.5,54
304.5,196.5,53
304.5,196.5,54
306.5,196.5,54
306.5,196.5,54
307.0,195.5,54
307.0,195.5,53
310.0,196.5,54
310.0,196.5,54
312.5,196.5,53
312.5,196.5,53
313.0,196.5,53
313.0,196.5,53
314.0,196.0,53
316.5,196.0,53
316.5,196.0,53
316.5,196.0,54
317.5,196.0,53
319.5,196.0,53
319.5,196.0,53
319.5,196.0,54
321.0,196.0,54
322.5,196.5,53
322.5,196.5,53
322.5,196.5,54
324.0,197.5,54
326.5,197.0,53
326.5,197.0,53
326.5,197.0,54
328.5,197.0,54
330.5,197.0,53
330.5,197.0,54
331.0,196.5,54
331.0,196.5,54
332.0,197.0,54
332.0,197.0,54
334.0,196.0,54
334.0,196.0,54
335.0,196.5,54
335.0,196.5,54
337.5,196.5,54
337.5,196.5,54
338.0,196.0,54
338.0,196.0,54
341.5,196.0,54
341.5,196.0,54
342.0,197.5,54
342.0,197.5,54
345.5,197.0,54
345.5,197.0,54
346.0,197.5,54
346.0,197.5,54
347.5,197.5,54
347.5,197.5,54
349.0,197.0,54
349.0,197.0,54
350.5,197.5,54
350.5,197.5,54
352.0,197.0,54
352.0,197.0,54
354.0,197.0,54
354.0,197.0,54
355.5,198.5,54
355.5,198.5,54
358.0,197.0,54
358.0,197.0,54
358.0,197.0,54
358.0,197.0,54
360.0,197.5,54
360.0,197.5,54
362.5,197.5,54
364.0,196.0,54
364.0,196.0,54
364.0,196.0,54
365.0,197.5,54
367.5,196.0,54
367.5,196.0,54
367.5,196.0,54
369.0,196.5,54
371.5,196.0,54
371.5,196.0,54
371.5,196.0,54
371.5,196.0,54
374.5,197.0,54
374.5,197.0,55
375.5,197.5,55
375.5,197.5,55
378.0,197.0,55
378.0,197.0,55
379.5,197.5,55
379.5,197.5,55
381.0,197.5,55
381.0,197.5,55
382.5,197.5,56
382.5,197.5,56
383.5,197.5,56
383.5,197.5,57
385.5,196.0,57
385.5,196.0,58
387.5,197.5,58
387.5,197.5,59
388.5,198.5,60
388.5,198.5,60
390.0,197.5,61
391.5,197.5,61
391.5,197.5,62
391.5,197.5,63
394.0,197.5,64
395.5,197.5,64
395.5,197.5,65
395.5,197.5,65
398.0,197.5,66
398.0,197.5,67
398.0,197.5,67
400.0,197.0,68
400.0,197.0,69
402.5,197.0,69
402.5,197.0,69
404.5,197.0,70
404.5,197.0,70
406.0,197.0,70
406.0,197.0,70
407.5,197.0,71
407.5,197.0,71
408.0,197.0,71
408.0,197.0,71
410.0,197.0,71
410.0,197.0,71
412.5,196.5,71
412.5,196.5,71
414.5,195.5,71
414.5,195.5,71
416.0,196.5,71
416.0,196.5,71
417.0,197.5,71
417.0,197.5,71
418.5,196.5,71
418.5,196.5,71
420.0,196.5,71
420.0,196.5,71
422.0,196.0,71
422.0,196.0,71
423.5,196.5,71
423.5,196.5,71
425.0,197.0,71
425.0,197.0,71
426.5,197.5,71
429.0,195.5,71
429.0,195.5,71
429.0,195.5,71
430.5,196.0,71
431.5,196.5,71
431.5,196.5,71
431.5,196.5,71
434.0,196.5,71
434.0,197.5,71
434.0,197.5,71
436.0,196.5,71
436.0,196.5,71
437.5,196.5,71
437.5,196.5,71
439.0,196.5,71
439.0,196.5,71
441.5,196.0,71
441.5,196.0,71
442.5,196.0,71
442.5,196.0,71
445.5,197.5,71
445.5,197.5,71
445.0,196.0,71
445.0,196.0,71
447.5,195.5,71
447.5,195.5,71
448.0,196.5,71
448.0,196.5,71
450.0,196.5,71
450.0,196.5,71
452.0,196.5,71
452.0,196.5,71
454.5,196.5,71
454.5,196.5,71
455.5,197.5,71
455.5,197.5,71
457.0,196.5,71
457.0,196.5,71
459.5,197.0,70
459.5,197.0,70
461.0,197.5,70
461.0,197.5,70
463.5,197.5,70
463.5,197.5,70
464.5,197.0,71
464.5,197.0,70
465.0,197.0,70
465.0,197.0,70
467.5,197.5,70
467.5,197.5,70
470.5,197.0,70
470.5,197.0,70
471.0,197.0,70
471.0,197.0,70
473.5,197.0,70
473.5,197.0,70
474.0,197.0,70
474.0,197.0,70
475.5,196.5,69
475.5,196.5,69
477.5,196.0,68
480.5,197.5,66
480.5,197.5,64
480.5,197.5,63
480.5,197.5,62
481.0,196.0,61
481.0,196.0,61
484.5,197.0,60
484.5,197.0,59
485.5,197.5,59
485.5,197.5,58
488.0,197.0,58
488.0,197.0,57
489.5,198.5,57
489.5,198.5,57
491.0,197.5,56
491.0,197.5,56
493.0,197.5,56
493.0,197.5,56
492.5,196.0,56
492.5,196.0,56
495.5,197.0,56
495.5,197.0,56
497.5,197.0,56
497.5,197.0,56
499.0,197.5,56
499.0,197.5,56
501.0,197.5,56
501.0,197.5,56
503.5,198.5,56
487.5,219.0,69
487.5,219.0,69
487.0,219.0,69
487.0,219.0,70
487.5,219.5,70
487.5,219.5,70
487.0,218.5,70
487.0,218.5,71
486.5,220.0,71
486.5,220.0,71
484.5,219.0,70
484.5,219.0,71
482.5,220.5,71
482.5,220.5,71
480.5,220.5,70
480.5,220.5,71
479.5,220.0,71
479.5,220.0,71
477.0,220.0,71
477.0,220.0,71
477.0,220.5,71
477.0,220.5,71
473.5,221.5,71
473.5,221.5,71
473.5,220.0,71
473.5,220.0,71
471.0,220.0,71
471.0,220.0,71
469.5,221.5,71
469.5,221.5,71
469.5,221.0,71
469.5,221.0,71
466.0,220.0,71
464.5,221.0,71
464.5,221.0,71
462.0,221.5,71
462.0,221.5,71
461.5,221.5,71
461.5,221.5,71
460.5,220.5,71
460.5,220.5,71
457.5,221.5,71
457.5,221.5,71
457.0,221.5,71
457.0,221.5,71
455.0,222.0,71
455.0,222.0,71
454.5,220.5,71
454.5,220.5,71
453.5,222.0,71
453.5,222.0,72
451.5,221.0,72
451.5,221.0,72
449.0,221.5,72
449.0,221.5,72
448.0,221.0,72
448.0,221.0,72
445.5,222.0,72
445.5,222.0,72
443.5,222.5,72
443.5,222.5,72
443.5,222.5,72
443.5,222.5,72
441.0,222.0,72
441.0,222.0,72
439.5,221.5,72
439.5,221.5,72
438.0,221.5,72
436.5,221.5,72
436.5,221.5,72
436.5,221.5,72
435.5,222.0,72
433.5,221.0,72
433.5,221.0,72
433.5,221.0,72
431.0,222.5,72
430.5,222.5,72
430.5,222.5,72
428.0,223.0,72
428.0,223.0,72
426.5,222.0,72
426.5,222.0,72
425.5,222.0,72
425.5,222.0,72
423.0,223.0,72
423.0,223.0,72
421.5,221.0,72
421.5,221.0,72
420.5,222.0,72
420.5,222.0,72
419.0,221.5,72
419.0,221.5,72
416.0,223.0,72
416.0,223.0,72
414.5,223.5,72
414.5,223.5,72
413.5,222.5,72
413.5,222.5,72
411.5,222.0,72
411.5,222.0,71
410.0,223.5,71
410.0,223.5,71
408.0,223.0,71
408.0,223.0,71
407.0,223.5,71
405.5,222.5,71
405.5,222.5,71
405.5,222.5,71
403.0,223.5,71
403.5,223.5,71
403.5,223.5,71
403.5,223.5,71
400.0,222.0,71
399.0,223.5,71
399.0,223.5,71
397.0,223.5,71
397.0,223.5,71
395.5,224.5,71
395.5,224.5,71
394.0,224.5,71
394.0,224.5,71
391.5,223.5,71
391.5,223.5,71
390.0,224.5,70
390.0,224.5,70
389.0,224.5,70
389.0,224.5,70
387.0,224.5,70
387.0,224.5,70
385.5,225.0,70
385.5,225.0,69
384.0,224.0,69
384.0,224.0,69
381.5,224.0,68
381.5,224.0,68
380.0,224.0,67
380.0,224.0,66
378.0,224.5,65
377.0,225.0,64
377.0,225.0,64
377.0,225.0,63
375.0,224.5,62
373.0,225.5,62
373.0,225.5,61
373.0,225.5,60
372.5,225.0,60
370.5,225.5,59
370.5,225.5,59
370.5,225.5,58
369.5,225.0,58
368.5,225.5,57
368.5,225.5,57
368.5,225.5,57
366.5,225.5,56
364.0,225.5,56
364.0,225.5,56
364.0,225.5,56
361.0,225.5,55
360.5,225.5,55
360.5,225.5,55
360.5,225.5,54
359.0,226.5,54
359.0,226.5,54
357.5,226.0,54
357.5,226.0,54
357.0,225.5,54
357.0,225.5,54
355.0,226.5,54
355.0,226.5,54
354.0,226.0,54
354.0,226.0,54
351.5,225.5,54
350.5,226.5,53
350.5,226.5,54
350.5,226.5,54
348.5,226.0,54
346.0,227.5,54
346.0,227.5,54
346.0,227.5,55
344.5,227.5,55
342.5,227.5,54
342.5,227.5,54
340.0,227.5,55
340.0,227.5,55
340.5,227.5,55
340.5,227.5,55
338.5,227.5,55
338.5,227.5,55
335.5,227.0,55
335.5,227.0,55
334.0,227.5,55
334.0,227.5,55
333.5,227.5,55
333.5,227.5,55
331.0,227.0,55
331.0,227.0,55
329.5,228.5,55
329.5,228.5,55
327.0,228.5,55
327.0,228.5,55
325.5,228.0,55
325.5,228.0,55
323.0,227.0,55
323.0,227.0,55
322.5,228.5,55
322.5,228.5,54
321.5,228.0,54
321.5,228.0,54
319.0,228.5,55
319.0,228.5,54
318.5,229.0,54
318.5,229.0,54
315.5,228.0,54
315.5,228.0,54
314.0,228.5,54
314.0,228.5,54
312.0,229.5,54
312.0,229.5,54
310.5,229.0,54
310.5,229.0,54
309.5,228.0,54
307.0,228.0,54
307.0,228.0,54
307.0,228.0,54
305.5,229.5,54
305.5,229.5,54
305.0,229.5,54
305.0,229.5,54
302.0,229.5,54
301.0,229.0,54
301.0,229.0,54
301.0,229.0,54
299.0,228.0,54
297.0,230.5,54
297.0,230.5,54
297.0,230.5,54
295.5,228.0,54
293.5,228.0,54
293.5,228.0,54
292.5,229.5,54
292.5,229.5,54
290.5,229.5,54
290.5,229.5,54
288.0,229.5,54
288.0,229.5,54
287.5,229.5,54
287.5,229.5,54
286.5,229.0,54
286.5,229.0,54
284.0,230.5,54
284.0,230.5,54
282.0,229.5,54
282.0,229.5,54
281.0,230.0,54
281.0,230.0,54
279.0,229.5,54
279.0,229.5,54
277.0,229.0,54
277.0,229.0,54
275.5,229.5,54
275.5,229.5,54
275.0,230.5,54
275.0,230.5,54
273.0,229.0,54
273.0,229.0,55
271.5,230.0,55
271.5,230.0,55
270.0,230.0,56
270.0,230.0,56
268.0,229.0,56
267.0,230.5,57
267.0,230.5,57
264.5,231.5,58
264.5,231.5,59
263.0,230.0,59
263.0,230.0,59
261.5,229.5,60
261.5,229.5,61
259.0,231.0,61
259.0,231.0,62
258.5,231.0,62
258.5,231.0,63
256.0,232.5,64
256.0,232.5,64
255.5,231.5,65
255.5,231.5,66
253.0,232.0,66
253.0,232.0,67
252.0,231.5,68
252.0,231.5,68
251.0,232.0,69
251.0,232.0,69
248.0,232.0,70
248.0,232.0,70
247.5,231.5,70
247.5,231.5,70
245.5,231.0,70
245.5,231.0,70
243.5,232.0,70
243.5,232.0,70
241.5,230.0,70
241.5,230.0,70
240.5,231.0,70
240.5,231.0,70
239.0,232.5,70
239.0,232.5,70
236.0,233.0,70
236.0,233.0,70
236.0,232.0,70
236.0,232.0,70
233.0,232.0,70
233.0,232.0,70
230.5,232.0,70
230.5,232.0,70
230.0,233.0,70
230.0,233.0,70
228.0,233.5,69
228.0,233.5,69
227.0,232.0,69
227.0,232.0,69
225.0,234.0,69
225.0,234.0,68
223.0,233.0,68
223.0,233.0,67
221.0,232.5,66
221.0,232.5,65
219.5,234.0,64
219.5,234.0,63
218.5,233.0,62
218.5,233.0,61
216.5,234.5,60
216.5,234.5,59
215.0,233.0,59
214.5,234.0,58
214.5,234.0,58
214.5,234.0,57
211.0,234.5,57
211.0,234.5,56
211.0,234.5,56
208.5,234.5,56
208.5,234.5,55
206.5,234.0,55
206.5,234.0,55
204.0,235.5,55
204.0,235.5,55
203.0,234.5,55
203.0,234.5,55
201.5,235.0,55
201.5,235.0,55
199.0,235.0,55
199.0,235.0,55
198.0,234.0,54
198.0,234.0,54
197.0,235.5,55
195.5,234.5,55
195.5,234.5,54
195.5,234.5,54
194.5,235.0,54
191.0,235.0,54
191.0,235.0,54
191.0,235.5,54
191.0,235.5,54
189.5,236.5,54
189.5,236.5,55
187.5,235.5,55
187.5,235.5,54
184.0,236.5,54
184.0,236.5,55
183.5,236.5,55
183.5,236.5,55
182.5,236.5,55
182.5,236.5,55
180.0,235.0,55
180.0,235.0,55
179.0,236.5,55
179.0,236.5,55
177.5,236.5,55
177.5,236.5,55
176.5,236.0,55
176.5,236.0,54
174.0,236.5,54
174.0,236.5,55
173.0,236.0,54
171.5,237.0,54
171.5,237.0,54
171.5,237.0,54
169.5,237.0,54
167.0,237.5,54
167.0,237.5,54
167.0,237.5,54
166.0,237.5,54
164.5,238.5,54
164.5,238.5,54
163.0,237.0,54
163.0,237.0,54
161.5,237.0,54
161.5,237.0,54
160.5,238.0,54
160.5,238.0,54
157.0,238.0,54
157.0,238.0,54
157.5,238.0,54
157.5,238.0,54
153.0,239.0,54
153.0,239.0,54
151.0,238.0,54
151.0,238.0,54
150.5,238.0,54
150.5,238.0,54
149.5,238.0,54
149.5,238.0,54
148.5,237.5,54
148.5,237.5,54
145.5,239.0,54
145.5,239.0,54
145.0,238.0,54
144.5,237.5,54
144.5,237.5,55
144.5,237.5,56
141.0,239.0,56
140.0,239.0,57
140.0,239.0,58
136.0,239.0,58
136.0,239.0,59
136.0,240.5,60
136.0,240.5,61
134.5,240.0,61
134.5,240.0,62
133.5,240.5,63
133.5,240.5,64
131.5,241.0,65
131.5,241.0,65
130.5,241.0,65
130.5,241.0,66
127.5,240.5,66
127.5,240.5,66
126.5,240.0,66
124.5,241.0,66
124.5,241.0,66
123.0,241.0,66
123.0,241.0,66
122.5,240.5,66
122.5,240.5,66
120.5,241.0,66
121.5,246.5,65
120.0,247.5,65
121.0,247.5,64
121.0,247.5,63
121.0,247.5,61
121.0,247.0,59
122.5,248.0,59
122.5,248.0,58
122.0,247.5,57
122.0,247.5,56
123.0,247.0,56
123.0,247.0,55
126.5,246.5,55
126.5,246.5,54
127.5,245.5,54
127.5,245.5,54
128.0,247.5,54
128.0,247.5,54
130.0,247.5,54
132.5,247.5,54
132.5,247.5,54
132.5,247.5,54
134.5,247.0,54
136.0,247.0,54
136.0,247.0,54
136.0,247.0,54
137.0,246.0,54
139.5,246.0,54
